query_id	doc_id
2785579	3665231_23
2785579	3538240_9
2785579	3460957_0
2785579	1674423_10
2785579	2147328_0
2785579	1440594_1
2785579	138856_2
2785579	3239329_4
2785579	862822_3
2785579	445849_0
2785579	2667024_0
2785579	948766_0
2785579	250848_9
1964316	1218838_13
1964316	3059341_5
1964316	332150_1
1964316	1784939_7
1964316	1964316_5
1964316	2434719_9
1964316	1922877_8
1964316	2146313_11
1964316	3435824_3
1964316	2674232_1
1964316	1674088_11
1964316	3786452_1
1964316	3399136_3
1964316	1110438_2
1964316	767911_0
1964316	1248144_1
1964316	3873627_0
1964316	1519022_15
1964316	552511_4
1964316	2245059_0
1964316	1810312_4
1964316	636973_1
1964316	474417_2
1964316	1724160_7
1964316	2768257_0
1964316	2929011_0
1964316	1519022_3
1964316	1013722_5
1964316	3592532_6
1964316	4126855_1
3206998	1750852_3
3206998	1850008_6
3206998	1427995_0
3206998	551908_4
3206998	2128799_1
3206998	4981_9
3206998	536189_0
3206998	3206998_8
3206998	751_6
3206998	4053893_2
3206998	2592852_0
3206998	3206998_6
3206998	3359446_5
3206998	3206998_3
3206998	4053893_0
3206998	2429491_4
3206998	1167882_5
3206998	2003161_2
3206998	3763098_2
3206998	2429491_1
3206998	3589229_12
3206998	2429491_9
3206998	3499881_0
3206998	2429491_15
3206998	4981_22
3206998	2429491_10
3206998	181119_319
3206998	2551616_8
3206998	2010582_5
3206998	3226308_9
2864267	2580908_6
2864267	2580908_0
2864267	2864267_3
2864267	2526422_6
2864267	4104706_3
2864267	3493947_0
2864267	2779751_0
2864267	229566_4
2864267	3084462_4
2864267	1743172_0
2864267	1175549_2
2864267	1142597_13
2864267	2231667_2
2864267	64461_2
2864267	2231667_1
2864267	229566_0
2864267	3943653_0
2864267	196651_2
2864267	4382916_0
2864267	1142597_21
2864267	173045_0
2864267	2864267_1
2864267	1428927_3
2864267	2231667_0
2864267	1364894_3
2864267	2935782_0
2864267	1945622_0
2864267	1142597_4
2864267	2864267_2
2864267	3466192_0
3382736	1612543_6
3382736	3382736_1
3382736	3294146_0
3382736	2391604_8
3382736	1969394_0
3382736	3382736_2
3382736	1166941_1
3382736	3593337_1
3382736	1814059_0
3382736	2855289_1
3382736	3025260_1
3382736	993930_4
3382736	993930_6
3382736	3154825_1
3382736	3911772_2
3382736	3264099_4
3382736	1189138_4
3382736	3087730_3
3382736	2854662_2
3382736	550353_0
3382736	1351675_0
3382736	1351675_1
3382736	1351675_2
3382736	1351675_3
3382736	1888463_0
3382736	641980_0
3382736	641980_3
3382736	4216080_1
3382736	3226524_5
3382736	3074426_2
949154	2210996_4
949154	1630688_2
949154	975675_3
949154	949154_10
949154	4018891_67
949154	1702151_3
949154	949154_6
949154	4018891_16
949154	2346443_0
949154	4055413_1
949154	772779_3
949154	949154_12
949154	2799913_7
949154	1850683_1
949154	1206508_12
949154	42020_0
949154	949154_16
949154	2577358_7
949154	1283542_0
949154	281696_3
949154	949154_9
949154	2194174_1
949154	2439872_16
949154	2539741_0
949154	4153592_2
949154	4451239_4
949154	1364894_4
949154	1343247_1
949154	2915686_2
949154	3946843_7
1364894	2551616_8
1364894	3902731_15
1364894	1364894_3
1364894	2003161_2
1364894	2597218_0
1364894	2580908_6
1364894	1043692_14
1364894	3943653_0
1364894	2580908_0
1364894	1364894_4
1364894	2526422_6
1364894	4104706_3
1364894	3493947_0
1364894	2779751_0
1364894	2210996_4
1364894	1630688_2
1364894	3084462_4
1364894	1945622_0
1364894	229566_4
1364894	1364894_8
1364894	3333446_3
1364894	2864267_3
1364894	1743172_0
1364894	2231667_2
1364894	1175549_2
1364894	3989467_2
1364894	1142597_13
1364894	1693323_4
1364894	1364894_7
1364894	64461_2
2797224	4360542_11
2797224	1210274_6
2797224	76436_3
2797224	838540_7
2797224	3041926_2
2797224	2918488_2
2797224	3280768_18
2797224	4262015_3
2797224	1566331_4
2797224	2145892_14
2797224	1990217_1
2797224	2797224_0
2797224	2797224_12
2797224	1774344_2
2797224	600468_1
2797224	2327658_6
2797224	3280768_3
2797224	3594006_2
2797224	3146069_12
2797224	1817847_1
2797224	714612_3
2797224	2797224_1
2797224	1404624_3
2797224	2472972_8
2797224	1310315_0
2797224	2797224_13
2797224	1340574_10
2797224	4074085_12
2797224	2804395_3
2797224	1001002_9
2479423	2477620_1
2479423	29736_0
2479423	4089749_3
2479423	1453334_3
2479423	3562931_1
2479423	365863_2
2479423	4470463_0
2479423	2477620_4
2479423	3460106_6
2479423	1950329_4
2479423	3815491_0
2479423	2479423_2
2479423	3456738_4
2479423	1205879_1
2479423	2479423_4
2479423	876972_4
2479423	1702151_3
2479423	4081032_3
2479423	2479423_7
2479423	3066696_7
2479423	2477620_2
2479423	1258734_5
2479423	3328664_17
2479423	507298_9
2479423	1476913_9
2479423	821230_5
2479423	3101488_2
2479423	901548_3
2479423	1138153_1
2479423	377179_3
2862887	514622_5
2862887	3801963_3
2862887	2669797_16
2862887	4078801_18
2862887	733383_11
2862887	2191443_4
2862887	1378955_1
2862887	1440110_7
2862887	1592233_0
2862887	938564_8
2862887	3194837_6
2862887	4458783_12
2862887	3385681_13
2862887	2862887_2
2862887	482547_1
2862887	812274_1
2862887	4078801_8
2862887	1501486_3
2862887	3971195_12
2862887	1395602_17
2862887	2825661_9
2862887	812036_1
2862887	1283542_0
2862887	2628784_2
2862887	3194837_1
2862887	1324444_6
2862887	471447_0
2862887	671355_0
2862887	3721778_7
2862887	3620424_2
4250296	568025_0
4250296	2292753_5
4250296	3655585_4
4250296	4020672_0
4250296	2188621_3
4250296	975675_3
4250296	617028_6
4250296	149001_6
4250296	728252_6
4250296	2628784_2
4250296	2172889_1
4250296	1771684_1
4250296	4250296_6
4250296	2641742_3
4250296	1745273_0
4250296	4406669_4
4250296	3024070_2
4250296	1900286_7
4250296	2076630_0
4250296	1536130_3
4250296	4406669_42
4250296	3623464_1
4250296	2250327_3
4250296	3902668_1
4250296	4020184_0
4250296	3127971_1
4250296	1364894_11
4250296	4406669_35
4250296	2415536_7
4250296	1761427_5
3872395	1226803_0
3872395	3397587_1
3872395	3817500_4
3872395	332150_1
3872395	1784939_7
3872395	332116_1
3872395	1922877_8
3872395	2146313_11
3872395	2674232_1
3872395	3399136_3
3872395	1110438_2
3872395	3873627_0
3872395	3691181_10
3872395	3917743_6
3872395	2615234_3
3872395	3872395_4
3872395	3095127_4
3872395	2569895_2
3872395	1097986_0
3872395	552511_4
3872395	2336330_5
3872395	1964316_5
3872395	1835903_9
3872395	474417_2
3872395	636973_1
3872395	209181_9
3872395	1546997_3
3872395	2173791_6
3872395	2607044_0
3872395	1282199_13
4473137	3283011_0
4473137	2755154_1
4473137	1956758_0
4473137	281509_0
4473137	1510207_3
4473137	3270056_3
4473137	4274861_2
4473137	849166_1
4473137	2846621_6
4473137	3542779_4
4473137	3870854_6
4473137	2813162_14
4473137	647686_0
4473137	2400757_15
4473137	4473137_1
4473137	3578681_0
4473137	4311093_7
4473137	2355225_8
4473137	2243172_2
4473137	3474226_2
4473137	1759762_3
4473137	44592_5
4473137	2597890_0
4473137	3771199_0
4473137	157907_16
4473137	1977915_12
4473137	707303_5
4473137	3723336_0
4473137	3576052_0
4473137	2507331_11
1509982	1016733_0
1509982	1509982_3
1509982	2952437_0
1509982	1758658_7
1509982	1809600_12
1509982	2810987_4
1509982	2810987_1
1509982	3061109_8
1509982	3817936_0
1509982	1509982_2
1509982	1975781_3
1509982	2522584_2
1509982	4367188_0
1509982	1509982_1
1509982	1440594_0
1509982	605055_7
1509982	1301174_0
1509982	1326627_1
1509982	3059922_0
1509982	1582877_10
1509982	1695796_0
1509982	1509982_0
1509982	346177_1
1509982	3872395_6
1509982	4051012_5
1509982	2783398_12
1509982	993930_6
1509982	2594616_3
1509982	2443586_18
1509982	2768147_2
3269759	3269759_6
3269759	3269759_2
3269759	3269759_1
3269759	3269759_5
3269759	2984252_0
3269759	3004081_1
3269759	4116278_3
3269759	3269759_3
3269759	4164074_0
3269759	3540593_10
3269759	4449939_12
3269759	3499165_5
3269759	275850_13
3269759	2557207_6
3269759	3118508_8
3269759	275850_15
3269759	4065794_1
3269759	1686985_2
3269759	4164074_1
3269759	3626182_6
3269759	2993292_8
3269759	1128885_8
3269759	3933064_3
3269759	275850_12
3269759	275850_8
3269759	2638796_0
3269759	80273_4
3269759	3004081_0
3269759	1366747_6
3269759	3004081_3
3723508	3723508_2
3723508	2915686_2
3723508	3723508_3
3723508	1786385_0
3723508	2032896_1
3723508	2633111_0
3723508	2915686_3
3723508	2915686_1
3723508	192207_3
3723508	4307700_5
3723508	3723508_1
3723508	3425218_0
3723508	461749_5
3723508	3425218_6
3723508	1619157_1
3723508	265377_0
3723508	2915686_0
3723508	342943_10
3723508	4434800_2
3723508	2032896_0
3723508	2633111_1
3723508	2582920_13
3723508	764388_0
3723508	1947283_4
3723508	1391592_2
3723508	2667973_0
3723508	3870854_6
3723508	1501744_0
3723508	690289_0
3723508	2970919_5
1282199	946573_3
1282199	377256_22
1282199	1034314_13
1282199	2722241_3
1282199	3486936_0
1282199	578911_2
1282199	661584_6
1282199	788976_12
1282199	1878166_15
1282199	1539823_2
1282199	1282199_13
1282199	3639660_1
1282199	3294734_8
1282199	790539_0
1282199	1373764_9
1282199	2212539_0
1282199	1282199_8
1282199	2722241_11
1282199	4456104_9
1282199	823384_2
1282199	2722241_12
1282199	310696_8
1282199	862369_3
1282199	3097963_0
1282199	3233234_1
1282199	2761472_0
1282199	3947483_7
1282199	3702593_2
1282199	596721_2
1282199	1282199_1
4196421	3322405_11
4196421	2999047_11
4196421	1794143_12
4196421	4233450_2
4196421	4196421_3
4196421	2060239_7
4196421	3847390_7
4196421	2075075_9
4196421	1801375_1
4196421	3966784_20
4196421	2677169_1
4196421	1412011_10
4196421	4196421_2
4196421	1864503_0
4196421	842186_1
4196421	3029737_10
4196421	299421_2
4196421	4196421_0
4196421	2685741_3
4196421	1794143_6
4196421	355019_0
4196421	1608769_1
4196421	2918856_1
4196421	2993292_8
4196421	2778901_0
4196421	2369927_0
4196421	1166941_1
4196421	3593337_1
4196421	1814059_0
4196421	2855289_1
2192891	3310335_2
2192891	2322656_1
2192891	2192891_6
2192891	3229137_3
2192891	422947_13
2192891	485055_0
2192891	1168065_0
2192891	2082443_0
2192891	4347356_0
2192891	1900884_3
2192891	2192891_5
2192891	1254390_4
2192891	2722241_3
2192891	2192891_10
2192891	1789927_1
2192891	2901526_8
2192891	898710_0
2192891	256524_0
2192891	4275272_4
2192891	2322656_3
2192891	2611145_3
2192891	2418598_8
2192891	3206102_0
2192891	2192891_0
2192891	370668_10
2192891	3385681_1
2192891	2428501_2
2192891	803541_1
2192891	2190570_1
2192891	2192891_1
4406669	3438374_10
4406669	3164414_13
4406669	298001_7
4406669	4406669_4
4406669	2250327_3
4406669	4430763_1
4406669	9560_3
4406669	4406669_41
4406669	3950882_2
4406669	2008738_1
4406669	2994485_13
4406669	2994485_2
4406669	4321206_5
4406669	2353005_1
4406669	209084_8
4406669	2994485_15
4406669	242701_7
4406669	2852637_3
4406669	975675_3
4406669	4406669_19
4406669	4406669_9
4406669	209084_6
4406669	2008738_6
4406669	3545475_0
4406669	2852637_2
4406669	538757_5
4406669	2008738_13
4406669	4406669_18
4406669	3485850_0
4406669	2994485_5
1582877	1582877_7
1582877	2380990_4
1582877	1582877_4
1582877	1582877_15
1582877	3171846_4
1582877	1582877_0
1582877	1582877_14
1582877	4273316_1
1582877	1582877_16
1582877	1774344_8
1582877	1425270_0
1582877	1164468_0
1582877	1395127_0
1582877	4018891_69
1582877	2797224_4
1582877	1900621_10
1582877	159716_0
1582877	1782040_1
1582877	1777299_4
1582877	1420339_34
1582877	1957887_8
1582877	3340360_6
1582877	3313253_11
1582877	1582877_17
1582877	403749_1
1582877	1299135_0
1582877	1715937_5
1582877	1582877_5
1582877	2797224_5
1582877	4031278_15
1340574	1757874_6
1340574	1972970_3
1340574	1340574_6
1340574	1340574_2
1340574	1340574_3
1340574	4250745_1
1340574	3614621_7
1340574	3225840_10
1340574	3986578_0
1340574	3055782_12
1340574	855727_0
1340574	1340574_13
1340574	2655264_3
1340574	3437607_0
1340574	1757874_0
1340574	3175124_16
1340574	1821193_0
1340574	2036141_7
1340574	1340574_0
1340574	895703_6
1340574	1821193_15
1340574	76436_3
1340574	2534403_0
1340574	1461587_0
1340574	2145892_14
1340574	2709267_2
1340574	1326934_4
1340574	1461587_5
1340574	2190298_13
1340574	1340574_20
